Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
tsi_8533_drx,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1596_ca97cafc-c7b8-4c5b-b5b5-56ed07be6e45.jpg?v=1600442228,2,,,,,,,,,,,,,,,,,,,,,,
cel-110_calibrator,Casella CEL-260 Class 2 Calibrator,"<p>For more information about this product, please contact your local Pine branch. Find our nearest branch location <a href=""https://www.pine-environmental.com/pages/find-a-branch"">here</a> </p>",Casella CEL,Equipment,"Calibrators, Esale, Rental, Sound Level Meters",true,Title,Default Title,,,,,'54990,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1040.jpg?v=1594742302,1,,false,,,,,,,,,,,,,,,,,lb,,,active
ss_monsoon_pump_low_flow,ProActive Stainless Steel Monsoon Pump Low Flow,"<p>The SS Monsoon pump is capable of pumping up to 120 feet from ground level by simply connecting it to a 12 volt battery. Its reliable design is suitable for continuous purging of groundwater wells.</p>
<p>The SS-Monsoon is capable of pumping up to 120 feet from ground level to water level. Simply, connect the pump connector to the Low Flow with Power Booster 2 ""LCD"", Controller, then to a 12 volt battery, energizing the pump.Reliable design is suitable for continuous sampling or purging of groundwater wells</p>",Proactive,Equipment,"Esale, Remediation Pumps, Rental",false,Title,Default Title,,,,,'51692,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1041.jpg?v=1594742165,1,,false,,,,,,,,,,,,,,,,,lb,,,active
ss_monsoon_pump_low_flow,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/2621_76556_p1.jpg?v=1600879212,2,,,,,,,,,,,,,,,,,,,,,,
ohiolumex_ra-915_light-dl,Ohio Lumex Mercury Vapor Analyzer RA-915 Light,"<p>	Mercury analyzer RA-915 light is a low cost analytical instrument for measuring mercury concentrations in air. It is intended for assesment of indoor/outdoor air quality in residential and industrial settings. Mercury is among most abundant environmental pollutants which adversely affects ecological systems and human beings. It shows high toxicity, mobility, and ability of accumulation in trophic chains of water and continental biocenosis. Therefore, it is recognized to be one of the most hazardous global environmental pollutants.</p>",Ohio Lumex,Equipment,"Compound Specific Analyzers, Esale, Mercury Vapor, Mercury Vapor Analyzers, Rental",true,Title,Default Title,,,,,'51177,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1598.jpg?v=1564636254,1,,false,,,,,,,,,,,,,,,,,lb,,,active
ohiolumex_ra-915_light-dl,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/ezgif-4-7edd5678ce34.png?v=1600380236,2,,,,,,,,,,,,,,,,,,,,,,
iplex_mx_scope_6mm_x_3m,Olympus IPLEX MX Videoscope 6mm x 3m,"<p>The IPLEX MX is a lightweight, ultra compact videoscope system which uses an internal battery resulting in new levels of portability. This portable videoprobe combines the features of the larger Iplex with the ability to use in areas with restricted access and power. The lightweight portable industrial endoscope, at just 4.4kg is available for short and long term hire from Pine Rentals with either 3m or 5m insertion tubes. Applications include: Gas turbine and engine inspections, aircraft engine and airframe inspection, and building and engineering surveys. For more information on videoprobe hire or rental please contact your local office or click quote for a full quotation. Also known as Videoprobes, Boroscopes, Endoscope and Borescopes all available to rent or hire from Pine.</p>",Olympus IMS,Equipment,MauriceDelete,false,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1594.jpg?v=1564636242,1,,false,,,,,,,,,,,,,,,,,lb,,,active
olympus_i-speed_col_camera,Olympus i-SPEED Mono High Speed Camera - B/W,"<p>	The High Speed, Olympus I-Speed Camera is available to hire from Pine Rentals. This High Speed Video (HSV) camera allows you to analyze motion by providing a slow motion view of high-speed events. Applications include: production and manufacturing plants, bottling and packaging, R &amp; D and ballistics. The I-SPEED visual inspection system is easy to use and is immediately ready to start capturing your high-speed events. The RCP (Remote Control Pad) or Olympus CDU (Camera Display Unit) allows full control of all camera functions. Immediate data analysis is possible to allow decision making at the source, making measurements on images that are synchronized to other data events with a live graphical display. Making this the ideal cost rental solution to high speed fault finding and image capture.</p>",Olympus IMS,Equipment,"Esale, Rental, Video Cameras",true,Title,Default Title,,,,,'54221,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1592.jpg?v=1564636233,1,,false,,,,,,,,,,,,,,,,,lb,,,active
olympus_bondmaster_1000,Olympus BondMaster 1000+ Ultrasonic Bond Tester,"<p>	The BondMaster 1000+ is a versatile, full multi-mode Ultrasonic Bond Tester with Resonance, MIA, Pitch/Catch mode and new RF display mode. This offers rental users the ability to select the method best suited to inspect the wide variety of composite materials used. Its high performance, lightweight, and rugged durability make it the NDT hire choice for applications in the manufacturing, maintenance and repair of composite structures.</p>",Olympus IMS,Equipment,"Bond Testing, Esale, Rental",true,Title,Default Title,,,,,'54129,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1589.jpg?v=1564636224,1,,false,,,,,,,,,,,,,,,,,lb,,,active
olympus_bondmaster_1000,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/composite-tester_bondmaster.jpg?v=1601564005,2,,,,,,,,,,,,,,,,,,,,,,
omniscan_mx_ultrasonic_flaw_detector,Olympus Omniscan MX Ultrasonic Flaw Detector,"<p>	Built to cope with the harshest of work environments, the new OmniScan MX is a compact, portable and rugged modular NDT inspection system. Ultrasound, Phased Array and Time-Of-Flight-Diffraction (TOFD) inspection techniques are all supported, with the modules* able to be changed and installed onto the platform in a matter of seconds and without any tools. The user-interface features a large clear display and functions controls that are easily to hand. Along with the above test modules, a variety of probes and callipers are available to rent.</p>",Olympus IMS,Equipment,"Esale, Rental, Ultrasonic Flaw Detectors & Phased Array Systems",true,Title,Default Title,,,,,'54866,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1588.jpg?v=1564636216,1,,false,,,,,,,,,,,,,,,,,lb,,,active
omniscan_mx_ultrasonic_flaw_detector,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/450x317p225x159.jpg?v=1601921450,2,,,,,,,,,,,,,,,,,,,,,,
olympus_epoch_xt,Olympus EPOCH XT,"<p>	The Olympus EPOCH XT Ultrasonic Flaw Detector is designed for great inspection flexibility and for use in extreme environments. It combines a multitude of enhanced flaw detection and measurement features, a bright multicolor LCD, versatile battery options, powerful data management, and numerous software features in a compact unit with a sealed case designed to meet IP67 requirements. The EPOCH XT incorporates many standard measurement features including a tunable square wave pulser, selectable narrow-band and broad-band digital filters, gain range from 0 to 110 dB, peak memory and peak hold, adjustable PRF, 0.001 in. (0.01 mm) measurement resolution, and two gates with programmable alarms. In addition, the unit offers many standard and optional application-specific software features: Dynamic DAC/TVG (Distance Amplitude Correction/ Time Varied Gain), On-board DGS/AVG, AWS D1.1 &amp; D1.5, Curved Surface Correction, and GageView Pro.</p>",Olympus IMS,Equipment,"Esale, Rental, Ultrasonic Flaw Detectors & Phased Array Systems",true,Title,Default Title,,,,,'54125,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1587.jpg?v=1564636210,1,,false,,,,,,,,,,,,,,,,,lb,,,active
omniguard_iv,Omniguard IV,"<h3><span style=""color: #ff2a00;""><strong>Coronavirus / COVID-19 FEATURED ITEM!</strong></span></h3>
<p>The Omniguard 4 is a differential pressure recorder in a completely self-contained package, designed from the beginning to be extremely flexible yet easy to use. The included accessories, owner's manual, hose, a spare roll of paper and AC cord, store easily in the lid. There's no AC adapter to keep track of and it's easy to find a convenient spot to place the unit since the Omniguard 4 is not position sensitive and can be hung by a nail. Accurate measurements continue even if the unit is dropped or moved. The backlit graphics display provides the easiest setup possible, the pressure is indicated with large easy to read characters and alarm setpoints are always displayed. Screen icons show the monitoring, printer and audible alarm status with a glance. Detailed information for job setup, feature settings, and operating instructions are available on-screen at any time by pressing the Help key. Troubleshooting topics are also covered. Pressure readings are time-stamped and logged into memory once containment has been established. Audible and visual alarms activate whenever the pressure reaches the alarm setpoints.</p>",Engineering Solutions (Omniguard),Equipment,"Coronavirus, COVID Equipment Rentals, COVID Equipment Sales, COVID-19, Differential Pressure Recorders, Esale, Indoor Air Quality, Rental",true,Title,Default Title,,,,,'51370,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/omniguard3__69256.1475520248.jpg?v=1600442421,1,,false,,,,,,,,,,,,,,,,,lb,,,active
omniguard_iv,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1586_76e5d2f8-4ffa-4b20-ae69-ba11d04d96ff.jpg?v=1600442421,2,,,,,,,,,,,,,,,,,,,,,,
arc-met_air_kit,Oxford Instruments ARC-MET8000,"<p>	Pine is excited to add the Oxford Instruments ARC-MET8000 alloy analyzer to its rental fleet. The ARC-MET8000 provides near-laboratory quality analysis, and is considered the industry standard for portable metals analysis for alloy grade verification. The unbeatable performance and precision of this unit will not be found anywhere else because Pine is the only company to offer the ARC-MET8000 for rent!</p>",Oxford Instruments,Equipment,"& LIBS Analyzers Analyzers, ARC & Spark OES Analyzers, Esale, OES, PMI, PMI (Positive Material Identification), Rental, X-Ray Fluorescence, X-Ray Fluorescence (XRF) Analyzers, XRF",true,Title,Default Title,,,,,'54318,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1042.jpg?v=1564633156,1,,false,,,,,,,,,,,,,,,,,lb,,,active
olympus_37dl_plus,Olympus 37DL Plus Ultrasonic Thickness Gauge,"<p>The 37DL plus Ultrasonic Thickness gauge is the perfect NDT rental instrument. An advanced digital gauge combining powerful measurement features with sophisticated data acquisition and output capabilities, the 37DL is ideal for applications involving pipes, tanks and other metal structures subject to corrosion or erosion. The 37DL plus gauge can be used with a wide variety of dual and single element transducers - our range of dual element transducers feature automatic probe recognition to provide maximum gauge performance for each transducer. The 37DL plus can also use EMAT transducers for couplant-free measurements on oxide scale applications and is also compatible with our complete line of Microscan single element, direct contact, delay line and immersion transducers ranging in frequency from 2 to 30 MHz. and recalls 16 default and 10 custom Microscan transducer setups can be automatically recalled from memory, making the 37DL capable of non-corrosion applications involving materials such as plastic, fibreglass, composites, rubber, castings and glass.</p>",Olympus IMS,Equipment,"Esale, MauriceDelete, Rental",true,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1583.jpg?v=1564636196,1,,false,,,,,,,,,,,,,,,,,lb,,,active
permapure_mini_gas_system,Permapure MINI GAS system,"<p>	The PermaPure Mini-GASS systems prepare hot gas sample streams for high performance gas analysis. This popular unit removes particles, acid mists, and water vapor from a gas stream without the loss of analytes. Mini-GASS unit offers several options and configurations, including mounting directly on the stack so very little heated line is used. An automatic drain installed on the filter will remove acid mists. They are designed to process highly corrosive and difficult samples including gas streams containing high levels of HCl, HF, NOx or SOx.</p>",PermaPure,Equipment,"Esale, Rental, Sample Conditioners, Sample Conditioning Systems, Sample Train Accessories",true,Title,Default Title,,,,,'54397,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/mg-1228.jpg?v=1610054911,1,,false,,,,,,,,,,,,,,,,,lb,,,active
photovac_microfid_is,Photovac MicroFID IS Flame-Ionization Detector,"<p>Flame Ionization Detector (FID) now available to hire from Pine. A small and lightweight FID with built-in datalogging, the Photovac MicroFID allows trouble-free measurement of soil gases when the response-factor consistency of a FID is mandatory, or when methane must be included in the total reading.</p>
<p>The MicroFID is also an appropriate instrument for leak testing, remediation efficiency checks and emergency spill response.  UHP hydrogen fuel is available for purchase.</p>",Photovac,Equipment,"Esale, FIDs and VOC Detectors, Flame Ionization Detectors (FIDs), Hydrocarbon Monitoring, Indoor Air Quality, Landfill Gas Meters, Methane Gas Detectors, PIDs, Rental, VOC Detectors (PIDs & FIDs)",true,Title,Default Title,,,,,'52090,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/photovac-microfid.png?v=1609454817,1,,false,,,,,,,,,,,,,,,,,lb,,,active
photovac_microfid_is,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/op72.jpg?v=1609454822,2,,,,,,,,,,,,,,,,,,,,,,
photovac_datafid,Photovac DataFID,"<p>The DataFID represents the newest generation in flame ionization technology with integral Bluetooth wireless technology for fast data download to a portable datalogging PDA or office computer. Now, cumbersome add-on communication attachments can be eliminated with the DataFID's wireless technology.</p>",Photovac,Equipment,"FIDs and VOC Detectors, Flame Ionization Detectors (FIDs), Hydrocarbon Monitoring, Indoor Air Quality, PIDs, VOC Detectors (PIDs & FIDs), Walker Delete",false,Title,Default Title,,,,,'54437,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1579_f4990362-00b2-4ba0-9838-1d9c2982b536.jpg?v=1594742173,1,,false,,,,,,,,,,,,,,,,,lb,,,active
pm10_head_method_201a,PM10 HEAD (METHOD 201A),<p>	PM10/PM2.5 Method applies to the in-stack measurement of particulate matter equal to or less than an aerodynamic diameter of nominally 10 (PM10) and 2.5 (PM2.5 ) microns from stationary sources. The sampling train and operation is identical to Method 201A except that the PM2.5 cyclone is inserted between the PM cyclone and the filter. The PM10 cyclone collects particulate matter greater than PM10 while the PM2.5 collects PM less than PM10 and greater than PM2.5. The in-line filter collects PM less than PM2.5</p>,PM,Equipment,"Dilution & Calibrators, Esale, Rental, Sample Train Accessories",false,Title,Default Title,,,,,'54390,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1577.jpg?v=1564636167,1,,false,,,,,,,,,,,,,,,,,lb,,,active
formaldemeter_htv_kit,PPM Technology Formaldemeter HTVm Airborne Formaldehyde Monitor,"<p>The latest 3-parameter instrument from PPM Technology is now available to hire from Pine.  Directly measuring airborne formaldehyde concentrations as well as ambient temperature and humidity levels, the HTV builds on the technology developed in the popular Formaldemeter 400.</p>
<p>The addition of unique compensation techniques allows the HTV to accurately measure low levels of formaldehyde - even in humid conditions - whilst still maintaining ease of use and simple calibration. With the use of formaldehyde in industry and the recent issues raised in public health and indoor air quality typical there are many applications for this instrument.</p>",PPM Technology,Equipment,"Compound Specific Analyzers, Esale, Formaldehyde (HCHO), Formaldehyde (HCHO) Meters, Indoor Air Quality, Rental",true,Title,Default Title,,,,,'51167,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1576_00f6c642-2f59-4768-aa3d-c3ef10ea0c36.jpg?v=1594742166,1,,false,,,,,,,,,,,,,,,,,lb,,,active
formaldemeter_htvm_kit,PPM Technology Formaldemeter HTVm Airborne Formaldehyde Monitor,"<p>Now available to hire, the htV-m Formaldemeter from PPM Technology directly measures airborne formaldehyde concentrations as well as ambient temperature and humidity levels and has the ability to record up to 7 days continuous monitoring on the built-in datalogger.</p>
<p>Simple and easy to use, the htV-m is an ideal short or long term rental solution for fast and accurate Formaldehyde concentration measuring.</p>",PPM Technology,Equipment,"Compound Specific Analyzers, Esale, Formaldehyde (HCHO), Formaldehyde (HCHO) Meters, Indoor Air Quality, Rental",false,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1575_99ad33bb-24cb-43cc-a076-5bb965ad9ec7.jpg?v=1594742167,1,,false,,,,,,,,,,,,,,,,,lb,,,active
equotip_hardness_tester,Proceq Equotip 2 Portable Hardness Tester,"<p>	The Equotip 2 metal hardness tester is a light weight, yet powerful portable hardness tester for all metallic materials.   It measures the Leeb value (L) for materials, which is a ratio of the impact velocity to the rebound velocity.   Mobile and very accurate, it has a large measuring range - from soft to extremely hard. With measurements within seconds, the Equotip 2 can display readings in other hardness test ranges such as HL, HS, HV, HRB and HRC . Hardness measurements are carried out by a dynamic method, which allows testing on areas of difficult access.</p>",Proceq,Equipment,"Esale, Hardness Tester, Rental",true,Title,Default Title,,,,,'54257,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1574.jpg?v=1564636144,1,,false,,,,,,,,,,,,,,,,,lb,,,active
proceq_profometer_5,Proceq Profometer 5 Rebar Locator (Covermeter),"<p>	The Proceq Profometer Rebar Locator (Covermeter) with Scanlog is a good choice of NDT rental instrument for reinforced bars and welded wire mesh location, as well as measuring concrete cover and determining the diameter of the bars.</p>",Proceq,Equipment,"Concrete Testing, Esale, Rental",true,Title,Default Title,,,,,,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/Profometer-5-Type-S.jpg?v=1601569678,1,,false,,,,,,,,,,,,,,,,,lb,,,active
proceq_profometer_5,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1573.jpg?v=1601569678,2,,,,,,,,,,,,,,,,,,,,,,
concrete_hardness_tester,Proceq Schmidt Concrete Hardness Tester,<p>	Proceq Schmidt ® concrete testers are used for the non-destructive measurement of the concrete/mortar compressive strength and the control of the uniform concrete quality (in-situ concrete and prefabricated structures) as well as for detecting weak spots. The compressive strength (fc) is established by measuring the hardness (rebound value R) of the concrete surface and with the conversion curves. ORIGINAL SCHMIDT ® Concrete test hammers with various impact energies can be used depending on the form and sizes of the concrete structures (lower impact energy for thin and/or weak components).</p>,Proceq,Equipment,"Concrete Testing, Esale, Hardness Tester, Rental",true,Title,Default Title,,,,,'54265,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1572.jpg?v=1564636128,1,,false,,,,,,,,,,,,,,,,,lb,,,active
qed_mp_bladder_pump,QED MP BLADDER PUMP,"<p>Forget about having to purge multiple well volumes before sampling, because with low-flow purging technology you can obtain accurate, precise samples with a reduction in purge volumes of up to 95 percent. Low-flow samples bypass stagnant, contaminated water in the well casing and exhibit reduced turbidity, minimized degassing and volatilization. In most cases, you won't have to filter samples before analysis. Low-flow sampling is approved in almost every state and EPA region. With the Sample Pro Consultant Kit, we offer a complete system for low-flow ground-water sampling specifically engineered for rugged field duty. The heart of the Kit is the MP10 MicroPurge Basics controller that revolutionizes sample pump flow control by making it simple, stable and repeatable. No overshooting, no flow rate fluctuation to disturb the well. An ID mode lets you recall a flow setting for the next sampling round. The Sample Pro pump was designed specifically for portable low-flow sampling. De-contamination is done with quick-change, one-piece disposable bladders.</p>",QED,Equipment,"Bladder Pumps & Controllers, Esale, Rental",true,Title,Default Title,,,,,'61223,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1571.jpg?v=1594742159,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_2800_type_2_w_calibrator,QUEST 2800 TYPE 2,"<p>	The Model 2800 is a rugged Type 2 integrating sound level meter that provides comprehensive data for occupational and environmental noise measurements. The meter displays and prints sound level, integrated sound level, maximum and minimum level, SEL, peak and impulse readings. The Quest 2800 outputs directly to almost any serial printer to provide exceedance level charts. When used with the Quest octave band filter sets, the 2800 also prints each octave or one-third octave band reading from memory.</p>",Quest Technologies,Equipment,"Esale, Rental, Sound Level Meters",true,Title,Default Title,,,,,'54492,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1567.jpg?v=1594742151,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_2900_type_2_w_calibrator,QUEST 2900 TYPE 2,"<p>The Quest 2900 is an advanced sound level meter which performs a wide variety of acoustical measurements. Both exponentials averaged and time-integrated measurements may be made, with the capability of either internal or external data logging. The output of an independently weighted peak detector may also be displayed or logged. Applications include laboratory, industrial, community, and audiometric measurement and analysis. The user ultimately controls what is logged, displayed, and printed; select from SPL, LAVG, TWA, max, min, LDN, CNEL, Pa2Hrs, SEL, exceedance levels, and time information. Manual, automatic, or threshold-triggered studies provide the user with versatile control. The 2900 provide fast, slow, peak and impulse response with A, C, or linear weighting.</p>",Quest Technologies,Equipment,"Esale, Rental, Sound Level Meters",true,Title,Default Title,,,,,'51405,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1566.jpg?v=1594742150,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_qc10_calibrator,QUEST QC10 CALIBRATOR,"<p>	Quest models QC10- and QC20 are accurate electroacoustic calibrators that generate a stable acoustic signal at a controlled frequency and aamplitude level. Their principal use is for a calibration accuracy check of sound level meters and oise dosimeters. Other acoustic analyzers, such as FFT or Real Time Spectrum annalyzers, hearing aid test instruments, or other audio systems utilizing a microphone for input signals, may be calibrated with the QC-10 and QC-20.</p>",Quest Technologies,Equipment,"Calibrators, Esale, Rental, Sound Level Meters",true,Title,Default Title,,,,,'54653,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/14L952_AS01.jpg?v=1601335416,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_qc10_calibrator,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1044.jpg?v=1601335416,2,,,,,,,,,,,,,,,,,,,,,,
quest_vi_100_vibration_meter,QUEST VI 100 VIBRATION METER,"<p>	The VI-100 is a basic wideband vibration meter for shock or pulsation checks, basic machinery condition monitoring and comparative studies, quality specification checks or general engineering work. The industrial hygiene professional can use the meter to evaluate tool vibration and isolation effectiveness for workers who might be exposed to potentially hazardous conditions.</p>",Quest Technologies,Equipment,"Esale, Rental, Vibration Analysis, Vibration Analyzers, Vibration Meters",false,Title,Default Title,,,,,'54493,0.0,,deny,manual,0.00,,false,true,"",https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1565.jpg?v=1594742140,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_havpro_vibration_monitor,Quest Havpro Vibration Monitor,"<p>	Now available to rent or hire from Pine. The HAVPro hand arm vibration monitor, is a compact, lightweight, fully integrated 3-channel instrument for obtaining tri-axial vibration measurements. This basic monitor is the ideal screening tool for quickly and simply determining the presence and magnitude of hazardous hand-arm or whole-body vibration levels. Time history data also allows insight into exposure variations over time. This unit is used in the Health and safety industry. Available to rent on short and long terms contact Pine for more details.</p>",Quest Technologies,Equipment,"Esale, Rental, Vibration Analysis, Vibration Analyzers, Vibration Meters",true,Title,Default Title,,,,,'54496,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1564.jpg?v=1594742148,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_q300_dosimeter,Quest Q300 Personal Noise Dosimeter,"<p>	The Q-300 personal noise dosimeter is perfect for applications such as workplace evaluations, personal exposures, compliance assessments and environmental analysis. The hire Dosimeter comes set to OSHA, ISO requirements. The unit calculates, displays and stores sound pressure levels, max and min levels, peak levels, averages (Leq or Lavg), time weighted averages, sound exposure levels, dose and projected dose, and exposure in Pascal squared hours and is perfect for short term dosimeter rental. Time histories for average levels, max and peak, plus statistical tables are readily available for printout.</p>",Quest Technologies,Equipment,"Esale, Noise Dosimeters, Noise Dosimetry, Rental, Sound Level Meters",true,Title,Default Title,,,,,'52097,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1563.jpg?v=1594742144,1,,false,,,,,,,,,,,,,,,,,lb,,,active
noisepro_np-dlx,Quest NoisePro DLX Personal Noise Dosimeter,"<p>	The NoisePro DLX personal noise dosimeter now available for rental, has many programmable settings to serve a variety of applications. Automatic and user defined setups allow this hire dosimeter to simply monitor the regulatory standards. A large LCD screen, perfect for industrial applications, shows measured and calculated parameters in an easy-to-understand format. The data logging capability of the NoisePro DLX provides even more data per time history interval, intervals as fine as one second in duration and host of additional programmable features.</p>",Quest Technologies,Equipment,"Esale, Noise Dosimeters, Noise Dosimetry, Rental, Sound Level Meters",true,Title,Default Title,,,,,'51417,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1562.jpg?v=1594742146,1,,false,,,,,,,,,,,,,,,,,lb,,,active
quest_2100_type_2_w_calib,Quest 2100 Type 2,"<p>	The Quest 2100 Sound Level Meter provides you with a choice of General Purpose Type 2(2100) accuracy, a broader measurement range and optional detachable microphones.</p>",Quest Technologies,Equipment,"Esale, Rental, Sound Level Meters",true,Title,Default Title,,,,,'54499,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1561.jpg?v=1594742153,1,,false,,,,,,,,,,,,,,,,,lb,,,active
pearpoint_p374_is_camera_system,Pearpoint P374 Intrinsically Safe Pushrod Camera,"<p>	Pine specialize in drainage equipment hire and rental of drain inspection and survey kit. The P374 IS from Pearpoint is an Intrinsically Safe push-rod camera system ideal for inspecting pipes and drains ranging from 25mm to 100mm (1' to 4'). Featuring an integrated 163mm (6.4') color LCD screen and QWERTY keyboard, the P374 also boasts composite video in / out to enable external recording of your inspections. Designed for applications ranging from industrial pipework inspection to planned utilities maintenance and site surveying, the P374 is the ideal rental solution for drain surveys. Constructed from high grade stainless steel and waterproof to IP68 (11Bar), the camera head is fitted with white LEDS and CMOS Camera technlogy for improved reliability and performance.</p><p>	  </p>",Pearpoint,Equipment,"Esale, Pushrod Cameras, Rental",true,Title,Default Title,,,,,'54161,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/Pearpoint-P374-IS-Push-Rod-Camera-ATEX-Zone-0.jpg?v=1610046218,1,,false,,,,,,,,,,,,,,,,,lb,,,active
pearpoint_p331_flexiprobe,Pearpoint P331 Flexiprobe,"<p>	The Pearpoint P331 Flexiprobe ® Mini is a lightweight and easy to carry system that is quick to set up, operate and maintain. It is an excellent choice for those just entering the inspection field or contractors needing a robust unit.</p>",Pearpoint,Equipment,"Esale, Pushrod Cameras, Rental",false,Title,Default Title,,,,,'54175,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1047.jpg?v=1564633181,1,,false,,,,,,,,,,,,,,,,,lb,,,active
rd_4000rx_locator,Radiodetection RD4000RX Above Ground Pipe & Cable Locator,"<p>Available to rent or hire from Pine, the RD 4000 is a top of the range pipe and sonde locator. Capable of tracing drains and pipes simultaneous. Web-enabled cable and pipe location system.</p>",Radiodetection,Equipment,"Esale, MauriceDelete, Rental",false,Title,Default Title,,,,,'54171,0.0,,deny,manual,0.00,,false,true,,https://cdn.shopify.com/s/files/1/0065/4616/1748/products/1628.jpg?v=1564636427,1,,false,,,,,,,,,,,,,,,,,lb,,,active
